metro_nonmetro,year,county_name,state_abbr,geoId,value_poverty,value_unemployment
Nonmetropolitan,2011,Sedgwick County,CO,us-co-115,0.13801971710244,0.0793795620438
Nonmetropolitan,2011,Summit County,CO,us-co-117,0.105,0.06502207218904
Nonmetropolitan,2011,Washington County,CO,us-co-121,0.12600828428167,0.05446118192352
Nonmetropolitan,2011,Yuma County,CO,us-co-125,0.13599513579246,0.05259975816203
Nonmetropolitan,2012,Alamosa County,CO,us-co-003,0.24400319829424,0.10451030927835
Nonmetropolitan,2012,Archuleta County,CO,us-co-007,0.14600550964187,0.10033095279568
Nonmetropolitan,2012,Baca County,CO,us-co-009,0.19402576048232,0.04511650966782
Nonmetropolitan,2012,Bent County,CO,us-co-011,0.31699661999034,0.08357515960534
Nonmetropolitan,2012,Chaffee County,CO,us-co-015,0.13799963827094,0.06818724623836
Nonmetropolitan,2012,Cheyenne County,CO,us-co-017,0.12199124726477,0.04549950544016
Nonmetropolitan,2012,Conejos County,CO,us-co-021,0.24699307496052,0.10584433072987
Nonmetropolitan,2012,Costilla County,CO,us-co-023,0.27401837928154,0.1140897755611
Nonmetropolitan,2012,Crowley County,CO,us-co-025,0.51195545365215,0.08070432868672
Nonmetropolitan,2012,Custer County,CO,us-co-027,0.16198387490838,0.06338028169014
Nonmetropolitan,2012,Delta County,CO,us-co-029,0.17500168953166,0.09644740494033
Nonmetropolitan,2012,Dolores County,CO,us-co-033,0.1450075263422,0.10210526315789
Nonmetropolitan,2012,Eagle County,CO,us-co-037,0.09500077567484,0.07153446997776
Nonmetropolitan,2012,Fremont County,CO,us-co-043,0.19400219241009,0.11651540329797
Nonmetropolitan,2012,Garfield County,CO,us-co-045,0.11899966132511,0.08493828727353
Nonmetropolitan,2012,Grand County,CO,us-co-049,0.09899943630214,0.07241576242147
Nonmetropolitan,2012,Gunnison County,CO,us-co-051,0.16000272925764,0.05975609756098
Nonmetropolitan,2012,Hinsdale County,CO,us-co-053,0.1,0.04805491990847
Nonmetropolitan,2012,Huerfano County,CO,us-co-055,0.24001243587751,0.14226100151745
Nonmetropolitan,2012,Jackson County,CO,us-co-057,0.15703703703704,0.05199516324063
Nonmetropolitan,2012,Kiowa County,CO,us-co-061,0.13104414856342,0.0452876376989
Nonmetropolitan,2012,Kit Carson County,CO,us-co-063,0.14299397920088,0.04418714555766
Nonmetropolitan,2012,La Plata County,CO,us-co-067,0.125,0.06635454208629
Nonmetropolitan,2012,Lake County,CO,us-co-065,0.15900913368392,0.08614976805832
Nonmetropolitan,2012,Las Animas County,CO,us-co-071,0.19700485129719,0.11997703788749
Nonmetropolitan,2012,Lincoln County,CO,us-co-073,0.19398907103825,0.06484483557202
Nonmetropolitan,2012,Logan County,CO,us-co-075,0.17700161203654,0.05976886962802
Nonmetropolitan,2012,Mineral County,CO,us-co-079,0.11505681818182,0.05393258426966
Nonmetropolitan,2012,Moffat County,CO,us-co-081,0.12100107148324,0.08245161290323
Nonmetropolitan,2012,Montezuma County,CO,us-co-083,0.21200206521307,0.08525452576203
Nonmetropolitan,2012,Montrose County,CO,us-co-085,0.16400109102631,0.10316340922829
Nonmetropolitan,2012,Morgan County,CO,us-co-087,0.13399762581388,0.06750266808965
Nonmetropolitan,2012,Otero County,CO,us-co-089,0.23100554062209,0.10253360294992
Nonmetropolitan,2012,Ouray County,CO,us-co-091,0.10099667774086,0.0934803451582
Nonmetropolitan,2012,Phillips County,CO,us-co-095,0.12199074074074,0.05132991133924
Nonmetropolitan,2012,Pitkin County,CO,us-co-097,0.08199965081767,0.07171643158088
Nonmetropolitan,2012,Prowers County,CO,us-co-099,0.21899385688195,0.06980173685073
Nonmetropolitan,2012,Rio Blanco County,CO,us-co-103,0.10100395497414,0.08309085030715
Nonmetropolitan,2012,Rio Grande County,CO,us-co-105,0.20600272851296,0.12213740458015
Nonmetropolitan,2012,Routt County,CO,us-co-107,0.08900047616986,0.07188043100452
Nonmetropolitan,2012,Saguache County,CO,us-co-109,0.32498004788508,0.11085676913015
Nonmetropolitan,2012,San Juan County,CO,us-co-111,0.16788321167883,0.09888059701493
Nonmetropolitan,2012,San Miguel County,CO,us-co-113,0.11199469847581,0.0783950617284
Nonmetropolitan,2012,Sedgwick County,CO,us-co-115,0.14601958280119,0.06964285714286
Nonmetropolitan,2012,Summit County,CO,us-co-117,0.10200136049551,0.06033814177137
Nonmetropolitan,2012,Washington County,CO,us-co-121,0.14601576182137,0.0489006823351
Nonmetropolitan,2012,Yuma County,CO,us-co-125,0.13499899254483,0.05135024549918
Nonmetropolitan,2013,Alamosa County,CO,us-co-003,0.25599417141343,0.09698644558495
Nonmetropolitan,2013,Archuleta County,CO,us-co-007,0.15100281783524,0.08698689956332
Nonmetropolitan,2013,Baca County,CO,us-co-009,0.19102063580591,0.04146981627297
Nonmetropolitan,2013,Bent County,CO,us-co-011,0.3300395256917,0.07678355501814
Nonmetropolitan,2013,Chaffee County,CO,us-co-015,0.13000175757221,0.06137616878446
Nonmetropolitan,2013,Cheyenne County,CO,us-co-017,0.13100436681223,0.04209445585216
Nonmetropolitan,2013,Conejos County,CO,us-co-021,0.22900763358779,0.10590182018753
Nonmetropolitan,2013,Costilla County,CO,us-co-023,0.26001705029838,0.11166562694947
Nonmetropolitan,2013,Crowley County,CO,us-co-025,0.43205342237062,0.07153614457831
Nonmetropolitan,2013,Custer County,CO,us-co-027,0.14399806389158,0.06376360808709
Nonmetropolitan,2013,Delta County,CO,us-co-029,0.15100174801667,0.08828815874614
Nonmetropolitan,2013,Dolores County,CO,us-co-033,0.14002968827313,0.08243375858685
Nonmetropolitan,2013,Eagle County,CO,us-co-037,0.09500076382524,0.06034967218233
Nonmetropolitan,2013,Fremont County,CO,us-co-043,0.1969993132231,0.10667199360767
Nonmetropolitan,2013,Garfield County,CO,us-co-045,0.12400028310567,0.07418130348067
Nonmetropolitan,2013,Grand County,CO,us-co-049,0.11000210866662,0.05832293203223
Nonmetropolitan,2013,Gunnison County,CO,us-co-051,0.13699563794984,0.05463182897862
Nonmetropolitan,2013,Hinsdale County,CO,us-co-053,0.10606060606061,0.04608294930876
Nonmetropolitan,2013,Huerfano County,CO,us-co-055,0.22798742138365,0.13670191931061
Nonmetropolitan,2013,Jackson County,CO,us-co-057,0.15700660308144,0.04773869346734
Nonmetropolitan,2013,Kiowa County,CO,us-co-061,0.12900926585887,0.04432855280313
Nonmetropolitan,2013,Kit Carson County,CO,us-co-063,0.15100069013112,0.03924914675768
Nonmetropolitan,2013,La Plata County,CO,us-co-067,0.1240001560732,0.05692452703158
Nonmetropolitan,2013,Lake County,CO,us-co-065,0.14700569681812,0.07194083370686
Nonmetropolitan,2013,Las Animas County,CO,us-co-071,0.1799985389729,0.11127530663514
Nonmetropolitan,2013,Lincoln County,CO,us-co-073,0.19100867183934,0.05815602836879
Nonmetropolitan,2013,Logan County,CO,us-co-075,0.1689965995574,0.05114264651677
Nonmetropolitan,2013,Mineral County,CO,us-co-079,0.09902370990237,0.05854800936768
Nonmetropolitan,2013,Moffat County,CO,us-co-081,0.11500386697602,0.06907025884839
Nonmetropolitan,2013,Montezuma County,CO,us-co-083,0.19100193210047,0.07688694018165
Nonmetropolitan,2013,Montrose County,CO,us-co-085,0.15099885418223,0.0942705378784
Nonmetropolitan,2013,Morgan County,CO,us-co-087,0.13499802108445,0.06522772008416
Nonmetropolitan,2013,Otero County,CO,us-co-089,0.22499449217889,0.0982175336486
Nonmetropolitan,2013,Ouray County,CO,us-co-091,0.09800918836141,0.07577174929841
Nonmetropolitan,2013,Phillips County,CO,us-co-095,0.12401300510915,0.04590163934426
Nonmetropolitan,2013,Pitkin County,CO,us-co-097,0.07300028876697,0.06443275177698
Nonmetropolitan,2013,Prowers County,CO,us-co-099,0.21700167504188,0.06269113149847
Nonmetropolitan,2013,Rio Blanco County,CO,us-co-103,0.10699525485994,0.07809462086844
Nonmetropolitan,2013,Rio Grande County,CO,us-co-105,0.17900542963027,0.1156670746634
Nonmetropolitan,2013,Routt County,CO,us-co-107,0.08899939981137,0.05899725274725
Nonmetropolitan,2013,Saguache County,CO,us-co-109,0.29398447606727,0.11257162116616
Nonmetropolitan,2013,San Juan County,CO,us-co-111,0.15697674418605,0.0875
Nonmetropolitan,2013,San Miguel County,CO,us-co-113,0.11899463280534,0.06645833333333
Nonmetropolitan,2013,Sedgwick County,CO,us-co-115,0.14500214500215,0.062100456621
Nonmetropolitan,2013,Summit County,CO,us-co-117,0.09300119457522,0.04999228514118
Nonmetropolitan,2013,Washington County,CO,us-co-121,0.14000434121988,0.04568527918782
Nonmetropolitan,2013,Yuma County,CO,us-co-125,0.12999697915618,0.04747899159664
Nonmetropolitan,2014,Alamosa County,CO,us-co-003,0.22500664716831,0.07180710121887
Nonmetropolitan,2014,Archuleta County,CO,us-co-007,0.1470054446461,0.05946791862285
Nonmetropolitan,2014,Baca County,CO,us-co-009,0.2,0.02740434332989
Nonmetropolitan,2014,Bent County,CO,us-co-011,0.32297194844579,0.0518697225573
Nonmetropolitan,2014,Chaffee County,CO,us-co-015,0.12400281557954,0.04367434132447
Nonmetropolitan,2014,Cheyenne County,CO,us-co-017,0.13403199117485,0.02868852459016
Nonmetropolitan,2014,Conejos County,CO,us-co-021,0.2289872650091,0.07777164920022
Nonmetropolitan,2014,Costilla County,CO,us-co-023,0.28503229429935,0.09090909090909
Nonmetropolitan,2014,Crowley County,CO,us-co-025,0.40494791666667,0.05828917486752
Nonmetropolitan,2014,Custer County,CO,us-co-027,0.14899713467049,0.04625439919558
Nonmetropolitan,2014,Delta County,CO,us-co-029,0.15599740800109,0.0697912852435
Nonmetropolitan,2014,Dolores County,CO,us-co-033,0.15400202634245,0.03895131086142
Nonmetropolitan,2014,Eagle County,CO,us-co-037,0.07800034110936,0.04168970814132
Nonmetropolitan,2014,Fremont County,CO,us-co-043,0.19099826889786,0.0820435556773
Nonmetropolitan,2014,Garfield County,CO,us-co-045,0.10200045906386,0.05230887143131
Nonmetropolitan,2014,Grand County,CO,us-co-049,0.10399889875422,0.04022732337865
Nonmetropolitan,2014,Gunnison County,CO,us-co-051,0.14900484131253,0.040423781115
Nonmetropolitan,2014,Hinsdale County,CO,us-co-053,0.10103626943005,0.03669724770642
Nonmetropolitan,2014,Huerfano County,CO,us-co-055,0.22001588562351,0.0998761865456
Nonmetropolitan,2014,Jackson County,CO,us-co-057,0.16595135908441,0.0357568533969
Nonmetropolitan,2014,Kiowa County,CO,us-co-061,0.13501805054152,0.03439153439153
Nonmetropolitan,2014,Kit Carson County,CO,us-co-063,0.14900662251656,0.03046388183706
Nonmetropolitan,2014,La Plata County,CO,us-co-067,0.10699961434632,0.04214342735498
Nonmetropolitan,2014,Lake County,CO,us-co-065,0.15998894722299,0.04637809187279
Nonmetropolitan,2014,Las Animas County,CO,us-co-071,0.17399804496579,0.07527881040892
Nonmetropolitan,2014,Lincoln County,CO,us-co-073,0.1830035971223,0.04057835820896
Nonmetropolitan,2014,Logan County,CO,us-co-075,0.17700445733312,0.0379185520362
Nonmetropolitan,2014,Mineral County,CO,us-co-079,0.08895265423242,0.04929577464789
Nonmetropolitan,2014,Moffat County,CO,us-co-081,0.11200186799502,0.0574853562185
Nonmetropolitan,2014,Montezuma County,CO,us-co-083,0.16300043132181,0.0607109153822
Nonmetropolitan,2014,Montrose County,CO,us-co-085,0.15499900911613,0.06781324243363
Nonmetropolitan,2014,Morgan County,CO,us-co-087,0.13400129748432,0.04583949455572
Nonmetropolitan,2014,Otero County,CO,us-co-089,0.26000110969317,0.0762987012987
Nonmetropolitan,2014,Ouray County,CO,us-co-091,0.096,0.0569295380308
Nonmetropolitan,2014,Phillips County,CO,us-co-095,0.11499068901304,0.03269995581087
Nonmetropolitan,2014,Pitkin County,CO,us-co-097,0.06999942997207,0.04856910715898
Nonmetropolitan,2014,Prowers County,CO,us-co-099,0.20899606635882,0.04691572545613
Nonmetropolitan,2014,Rio Blanco County,CO,us-co-103,0.10900031142946,0.05924170616114
Nonmetropolitan,2014,Rio Grande County,CO,us-co-105,0.18300596282006,0.09188519512699
Nonmetropolitan,2014,Routt County,CO,us-co-107,0.08399932699588,0.0415801854158
Nonmetropolitan,2014,Saguache County,CO,us-co-109,0.29897743872748,0.08741721854305
Nonmetropolitan,2014,San Juan County,CO,us-co-111,0.15502793296089,0.05241090146751
Nonmetropolitan,2014,San Miguel County,CO,us-co-113,0.09900230237913,0.04712783171521
Nonmetropolitan,2014,Sedgwick County,CO,us-co-115,0.13898450946644,0.04582951420715
Nonmetropolitan,2014,Summit County,CO,us-co-117,0.09699856095388,0.03365551425031
Nonmetropolitan,2014,Washington County,CO,us-co-121,0.11401218450827,0.0315908236179
Nonmetropolitan,2014,Yuma County,CO,us-co-125,0.14000200863714,0.03311922922521
Nonmetropolitan,2015,Alamosa County,CO,us-co-003,0.23999475134497,0.05157743160099
Nonmetropolitan,2015,Archuleta County,CO,us-co-007,0.13100187494905,0.040395713108
Nonmetropolitan,2015,Baca County,CO,us-co-009,0.20800227014756,0.02114803625378
Nonmetropolitan,2015,Bent County,CO,us-co-011,0.36696562032885,0.03895348837209
Nonmetropolitan,2015,Chaffee County,CO,us-co-015,0.11700204141149,0.03410962126558
Nonmetropolitan,2015,Cheyenne County,CO,us-co-017,0.1169853768279,0.02729044834308
Nonmetropolitan,2015,Conejos County,CO,us-co-021,0.20199778024417,0.05618279569892
Nonmetropolitan,2015,Costilla County,CO,us-co-023,0.28200836820084,0.06503067484663
Nonmetropolitan,2015,Crowley County,CO,us-co-025,0.44292845257903,0.04500381388253
Nonmetropolitan,2015,Custer County,CO,us-co-027,0.15101374970869,0.03542914171657
Nonmetropolitan,2015,Delta County,CO,us-co-029,0.15799884050063,0.05689921340881
Nonmetropolitan,2015,Dolores County,CO,us-co-033,0.14901165737456,0.03063457330416
Nonmetropolitan,2015,Eagle County,CO,us-co-037,0.07600045260815,0.0312063202674
Nonmetropolitan,2015,Fremont County,CO,us-co-043,0.17199854348731,0.06169718502323
Nonmetropolitan,2015,Garfield County,CO,us-co-045,0.10299987798288,0.04136555377522
Nonmetropolitan,2015,Grand County,CO,us-co-049,0.08300151036661,0.03182561307902
Nonmetropolitan,2015,Gunnison County,CO,us-co-051,0.125,0.02928317234367
Nonmetropolitan,2015,Hinsdale County,CO,us-co-053,0.10906701708279,0.02954545454545
Nonmetropolitan,2015,Huerfano County,CO,us-co-055,0.23201012177764,0.07721359630718
Nonmetropolitan,2015,Jackson County,CO,us-co-057,0.13897058823529,0.03690476190476
Nonmetropolitan,2015,Kiowa County,CO,us-co-061,0.13898788310763,0.02648171500631
Nonmetropolitan,2015,Kit Carson County,CO,us-co-063,0.12200526242903,0.02429609445958
Nonmetropolitan,2015,La Plata County,CO,us-co-067,0.09400003765273,0.03455500864707
Nonmetropolitan,2015,Lake County,CO,us-co-065,0.1569933396765,0.03821102909249
Nonmetropolitan,2015,Las Animas County,CO,us-co-071,0.19299705059366,0.0561018861841
Nonmetropolitan,2015,Lincoln County,CO,us-co-073,0.19400665926748,0.03397612488522
Nonmetropolitan,2015,Logan County,CO,us-co-075,0.15500239859283,0.03104915361637
Nonmetropolitan,2015,Mineral County,CO,us-co-079,0.09405255878285,0.03661327231121
Nonmetropolitan,2015,Moffat County,CO,us-co-081,0.11700297200063,0.04519458780862
Nonmetropolitan,2015,Montezuma County,CO,us-co-083,0.19299737208224,0.056236481615
Nonmetropolitan,2015,Montrose County,CO,us-co-085,0.17700096075678,0.05068156195552
Nonmetropolitan,2015,Morgan County,CO,us-co-087,0.12099978328397,0.03795245813074
Nonmetropolitan,2015,Otero County,CO,us-co-089,0.20600570374098,0.0578367551327
Nonmetropolitan,2015,Ouray County,CO,us-co-091,0.09400428265525,0.04268012849931
Nonmetropolitan,2015,Phillips County,CO,us-co-095,0.11100789595913,0.02382943143813
Nonmetropolitan,2015,Pitkin County,CO,us-co-097,0.07000056315819,0.0384294842115
Nonmetropolitan,2015,Prowers County,CO,us-co-099,0.19600241233738,0.0408267851042
Nonmetropolitan,2015,Rio Blanco County,CO,us-co-103,0.09699584531799,0.05283550545967
Nonmetropolitan,2015,Rio Grande County,CO,us-co-105,0.17200317544324,0.06277935798456
Nonmetropolitan,2015,Routt County,CO,us-co-107,0.08899839946087,0.03232098077459
Nonmetropolitan,2015,Saguache County,CO,us-co-109,0.29602190368819,0.06109324758842
Nonmetropolitan,2015,San Juan County,CO,us-co-111,0.15593705293276,0.04149377593361
Nonmetropolitan,2015,San Miguel County,CO,us-co-113,0.10999491353001,0.03728879394057
Nonmetropolitan,2015,Sedgwick County,CO,us-co-115,0.136,0.03373702422145
Nonmetropolitan,2015,Summit County,CO,us-co-117,0.087,0.02503382949932
Nonmetropolitan,2015,Washington County,CO,us-co-121,0.11400512382579,0.02538434036468
Nonmetropolitan,2015,Yuma County,CO,us-co-125,0.14099959366111,0.02652825836217
Nonmetropolitan,2016,Alamosa County,CO,us-co-003,0.24800155975824,0.04123450543891
Nonmetropolitan,2016,Archuleta County,CO,us-co-007,0.12000630367977,0.03342309520038
Nonmetropolitan,2016,Baca County,CO,us-co-009,0.20201438848921,0.01746106654082
Nonmetropolitan,2016,Bent County,CO,us-co-011,0.34103465595178,0.03131749460043
Nonmetropolitan,2016,Chaffee County,CO,us-co-015,0.11400522074679,0.02699624102973
Nonmetropolitan,2016,Cheyenne County,CO,us-co-017,0.14,0.02340823970037
Nonmetropolitan,2016,Conejos County,CO,us-co-021,0.22700296735905,0.04916732751784
Nonmetropolitan,2016,Costilla County,CO,us-co-023,0.30404312668464,0.04920913884007
Nonmetropolitan,2016,Crowley County,CO,us-co-025,0.48009138381201,0.03610108303249
Nonmetropolitan,2016,Custer County,CO,us-co-027,0.13601618705036,0.03161063723031
Nonmetropolitan,2016,Delta County,CO,us-co-029,0.17800167926113,0.05018748197289
Nonmetropolitan,2016,Dolores County,CO,us-co-033,0.13200194836824,0.03981042654028
Nonmetropolitan,2016,Eagle County,CO,us-co-037,0.0790003354579,0.0277852069775
Nonmetropolitan,2016,Fremont County,CO,us-co-043,0.17500318836883,0.05262076053443
Nonmetropolitan,2016,Garfield County,CO,us-co-045,0.09100003449584,0.03559492520848
Nonmetropolitan,2016,Grand County,CO,us-co-049,0.08200026885334,0.02723778143877
Nonmetropolitan,2016,Gunnison County,CO,us-co-051,0.13800259403372,0.02309674861221
Nonmetropolitan,2016,Hinsdale County,CO,us-co-053,0.1,0.02262443438914
Nonmetropolitan,2016,Huerfano County,CO,us-co-055,0.21902858899477,0.06428284451587
Nonmetropolitan,2016,Jackson County,CO,us-co-057,0.1410635155096,0.0271186440678
Nonmetropolitan,2016,Kiowa County,CO,us-co-061,0.13907284768212,0.02097902097902
Nonmetropolitan,2016,Kit Carson County,CO,us-co-063,0.14301691597931,0.02147170655334
Nonmetropolitan,2016,La Plata County,CO,us-co-067,0.10900130184118,0.02930748463065
Nonmetropolitan,2016,Lake County,CO,us-co-065,0.14600587763826,0.02887139107612
Nonmetropolitan,2016,Las Animas County,CO,us-co-071,0.21600662550821,0.0515028432169
Nonmetropolitan,2016,Lincoln County,CO,us-co-073,0.18102886911222,0.02601410934744
Nonmetropolitan,2016,Logan County,CO,us-co-075,0.16400128796823,0.03038573508006
Nonmetropolitan,2016,Mineral County,CO,us-co-079,0.09302325581395,0.02159827213823
Nonmetropolitan,2016,Moffat County,CO,us-co-081,0.12900246305419,0.04038569032979
Nonmetropolitan,2016,Montezuma County,CO,us-co-083,0.15100206031092,0.05032441842064
Nonmetropolitan,2016,Montrose County,CO,us-co-085,0.16400087909941,0.04213370696557
Nonmetropolitan,2016,Morgan County,CO,us-co-087,0.11700388681027,0.03539232053422
Nonmetropolitan,2016,Otero County,CO,us-co-089,0.23600986878995,0.04775972427376
Nonmetropolitan,2016,Ouray County,CO,us-co-091,0.08801652892562,0.03842549203374
Nonmetropolitan,2016,Phillips County,CO,us-co-095,0.11501901140684,0.02049839228296
Nonmetropolitan,2016,Pitkin County,CO,us-co-097,0.06900236193904,0.03386546092092
Nonmetropolitan,2016,Prowers County,CO,us-co-099,0.20901320901321,0.03271105237073
Nonmetropolitan,2016,Rio Blanco County,CO,us-co-103,0.0950008037293,0.05141388174807
Nonmetropolitan,2016,Rio Grande County,CO,us-co-105,0.17500887468939,0.05051486302701
Nonmetropolitan,2016,Routt County,CO,us-co-107,0.07200228319811,0.02668558302932
Nonmetropolitan,2016,Saguache County,CO,us-co-109,0.27604084838963,0.04922118380062
Nonmetropolitan,2016,San Juan County,CO,us-co-111,0.15507246376812,0.0379746835443
Nonmetropolitan,2016,San Miguel County,CO,us-co-113,0.10100884294433,0.03309968847352
Nonmetropolitan,2016,Sedgwick County,CO,us-co-115,0.14802354920101,0.02385008517888
Nonmetropolitan,2016,Summit County,CO,us-co-117,0.07900112011596,0.02112208088096
Nonmetropolitan,2016,Washington County,CO,us-co-121,0.14300869934224,0.02172413793103
Nonmetropolitan,2016,Yuma County,CO,us-co-125,0.12300010190564,0.02184287812041
Nonmetropolitan,2017,Alamosa County,CO,us-co-003,0.21301271130913,0.03301828894071
Nonmetropolitan,2017,Archuleta County,CO,us-co-007,0.11700279477302,0.02914087271629
Nonmetropolitan,2017,Baca County,CO,us-co-009,0.19700460829493,0.01553672316384
Nonmetropolitan,2017,Bent County,CO,us-co-011,0.3200498132005,0.02646600934094
Nonmetropolitan,2017,Chaffee County,CO,us-co-015,0.11400131984162,0.02254428341385
Nonmetropolitan,2017,Cheyenne County,CO,us-co-017,0.13600891861761,0.01675485008818
Nonmetropolitan,2017,Conejos County,CO,us-co-021,0.21200589246256,0.04022403258656
Nonmetropolitan,2017,Costilla County,CO,us-co-023,0.2730411686587,0.03399122807018
Nonmetropolitan,2017,Crowley County,CO,us-co-025,0.47409414155097,0.02989130434783
Nonmetropolitan,2017,Custer County,CO,us-co-027,0.13201530612245,0.02948402948403
Nonmetropolitan,2017,Delta County,CO,us-co-029,0.16700187717887,0.03735833216734
Nonmetropolitan,2017,Dolores County,CO,us-co-033,0.12804284323272,0.02917771883289
Nonmetropolitan,2017,Eagle County,CO,us-co-037,0.07500091935425,0.02232745013632
Nonmetropolitan,2017,Fremont County,CO,us-co-043,0.16600354236723,0.04121025915041
Nonmetropolitan,2017,Garfield County,CO,us-co-045,0.07600041183334,0.0277566539924
Nonmetropolitan,2017,Grand County,CO,us-co-049,0.08700195950359,0.02167085427136
Nonmetropolitan,2017,Gunnison County,CO,us-co-051,0.14800579673619,0.01952905998879
Nonmetropolitan,2017,Hinsdale County,CO,us-co-053,0.08600770218228,0.02114164904863
Nonmetropolitan,2017,Huerfano County,CO,us-co-055,0.208,0.05562083822953
Nonmetropolitan,2017,Jackson County,CO,us-co-057,0.13705583756345,0.01767151767152
Nonmetropolitan,2017,Kiowa County,CO,us-co-061,0.14001473839352,0.0172972972973
Nonmetropolitan,2017,Kit Carson County,CO,us-co-063,0.11601353256273,0.01641961231471
Nonmetropolitan,2017,La Plata County,CO,us-co-067,0.09200155777683,0.0234643265929
Nonmetropolitan,2017,Lake County,CO,us-co-065,0.12200863083562,0.02056391774433
Nonmetropolitan,2017,Las Animas County,CO,us-co-071,0.23701274502497,0.03863346104725
Nonmetropolitan,2017,Lincoln County,CO,us-co-073,0.17602096527626,0.01974789915966
Nonmetropolitan,2017,Logan County,CO,us-co-075,0.15800819142056,0.0224941515206
Nonmetropolitan,2017,Mineral County,CO,us-co-079,0.08507853403141,0.01931330472103
Nonmetropolitan,2017,Moffat County,CO,us-co-081,0.11000693321008,0.03191489361702
Nonmetropolitan,2017,Montezuma County,CO,us-co-083,0.15200215824565,0.03803671437461
Nonmetropolitan,2017,Montrose County,CO,us-co-085,0.12900092282287,0.03168963364863
Nonmetropolitan,2017,Morgan County,CO,us-co-087,0.11400342702979,0.02328116983068
Nonmetropolitan,2017,Otero County,CO,us-co-089,0.23500755921384,0.03986951794128
Nonmetropolitan,2017,Ouray County,CO,us-co-091,0.07700355722955,0.02782685512367
Nonmetropolitan,2017,Phillips County,CO,us-co-095,0.10900473933649,0.01552795031056
Nonmetropolitan,2017,Pitkin County,CO,us-co-097,0.05900236459858,0.02955889040473
Nonmetropolitan,2017,Prowers County,CO,us-co-099,0.18200478959973,0.02515317639471
Nonmetropolitan,2017,Rio Blanco County,CO,us-co-103,0.09501148670824,0.03768844221106
Nonmetropolitan,2017,Rio Grande County,CO,us-co-105,0.1840064911648,0.04168217342761
Nonmetropolitan,2017,Routt County,CO,us-co-107,0.06900032299742,0.02286888931715
Nonmetropolitan,2017,Saguache County,CO,us-co-109,0.24400606980273,0.04246655031995
Nonmetropolitan,2017,San Juan County,CO,us-co-111,0.13604488078541,0.02083333333333
Nonmetropolitan,2017,San Miguel County,CO,us-co-113,0.07700025081515,0.02748177229389
Nonmetropolitan,2017,Sedgwick County,CO,us-co-115,0.15504547423127,0.02097315436242
Nonmetropolitan,2017,Summit County,CO,us-co-117,0.07300066093853,0.01793065593267
Nonmetropolitan,2017,Washington County,CO,us-co-121,0.12902546832246,0.01880567469482
Nonmetropolitan,2017,Yuma County,CO,us-co-125,0.1300050942435,0.01548750439986
